d_pipe_mean,d_pipe_sigma,d_pipe_low,d_pipe_high,d_pipe_dist_type,soil_type,soil_density,t_pipe_mean,t_pipe_sigma,t_pipe_low,t_pipe_high,t_pipe_dist_type,sigma_y_mean,sigma_y_sigma,sigma_y_low,sigma_y_high,sigma_y_dist_type,n_param_mean,n_param_sigma,n_param_low,n_param_high,n_param_dist_type,r_param_mean,r_param_sigma,r_param_low,r_param_high,r_param_dist_type,alpha_backfill_mean,alpha_backfill_sigma,alpha_backfill_low,alpha_backfill_high,alpha_backfill_dist_type,s_u_backfill_mean,s_u_backfill_sigma,s_u_backfill_low,s_u_backfill_high,s_u_backfill_dist_type,gamma_backfill_mean,gamma_backfill_sigma,gamma_backfill_low,gamma_backfill_high,gamma_backfill_dist_type,h_pipe_mean,h_pipe_sigma,h_pipe_low,h_pipe_high,h_pipe_dist_type,phi_backfill_mean,phi_backfill_sigma,phi_backfill_low,phi_backfill_high,phi_backfill_dist_type,delta_backfill_mean,delta_backfill_sigma,delta_backfill_low,delta_backfill_high,delta_backfill_dist_type,op_press_mean,op_press_sigma,op_press_low,op_press_high,op_press_dist_type,l_anchor_mean,l_anchor_sigma,l_anchor_low,l_anchor_high,l_anchor_dist_type,beta_crossing_mean,beta_crossing_sigma,beta_crossing_low,beta_crossing_high,beta_crossing_dist_type,psi_dip_mean,psi_dip_sigma,psi_dip_low,psi_dip_high,psi_dip_dist_type,def_length_mean,def_length_sigma,def_length_low,def_length_high,def_length_dist_type,vs30_mean,vs30_sigma,vs30_low,vs30_high,vs30_dist_type,gw_depth_mean,gw_depth_sigma,gw_depth_low,gw_depth_high,gw_depth_dist_type,dist_river_mean,dist_river_sigma,dist_river_low,dist_river_high,dist_river_dist_type,dist_coast_mean,dist_coast_sigma,dist_coast_low,dist_coast_high,dist_coast_dist_type,dist_water_mean,dist_water_sigma,dist_water_low,dist_water_high,dist_water_dist_type,precip_mean,precip_sigma,precip_low,precip_high,precip_dist_type,steel_grade,level_to_run,GeologicUnit_Witter2006,GeologicUnit_BedrossianEtal2012
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,2.509599262378372,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.597691,0.293560379208524,-inf,inf,lognormal,3.5373187,0.47238072707743883,-inf,inf,lognormal,0.99383616,0.14916638004195087,-inf,50.993835,lognormal,2.1612256,0.14916638004195087,-inf,52.161224,lognormal,1.0638677,0.14916638004195087,-inf,51.06387,lognormal,6.8983107,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,br,
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,4.922896379788249,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,2.7078142,0.47238072707743883,-inf,inf,lognormal,-0.45235473,0.14916638004195087,-inf,49.547646,lognormal,4.698554,0.14916638004195087,4.0908103,54.698555,lognormal,-1.9458131,0.14916638004195087,-inf,48.054188,lognormal,5.431974,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.296272168455125,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,2.5143728,0.47238072707743883,-inf,inf,lognormal,0.6287218,0.14916638004195087,-inf,50.628723,lognormal,4.085871,0.14916638004195087,2.2506335,54.085873,lognormal,0.5683332,0.14916638004195087,-inf,50.568333,lognormal,5.9427996,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qof
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,7.816900542695421,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.103189,0.293560379208524,-inf,inf,lognormal,3.0886493,0.47238072707743883,-inf,inf,lognormal,1.6163005,0.14916638004195087,-inf,51.6163,lognormal,3.9512727,0.14916638004195087,0.6939003,53.95127,lognormal,1.4999967,0.14916638004195087,-inf,51.499996,lognormal,5.9427996,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qof
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,8.9153785328715,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.4786468,0.293560379208524,-inf,inf,lognormal,3.1046937,0.47238072707743883,-inf,inf,lognormal,-1.1216751,0.14916638004195087,-inf,48.878326,lognormal,3.885946,0.14916638004195087,-inf,53.885944,lognormal,-0.7842057,0.14916638004195087,-inf,49.215794,lognormal,6.007338,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,gr
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,9.207616666054586,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.4368916,0.293560379208524,-inf,inf,lognormal,3.13255,0.47238072707743883,-inf,inf,lognormal,-0.4486634,0.14916638004195087,-inf,49.55134,lognormal,3.8464131,0.14916638004195087,-inf,53.846413,lognormal,-0.09475261,0.14916638004195087,-inf,49.905247,lognormal,6.0679626,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,pKm
609.6,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.299316826349146,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.6818776,0.293560379208524,-inf,inf,lognormal,2.5482874,0.47238072707743883,-inf,inf,lognormal,-1.3811414,0.14916638004195087,-inf,48.61886,lognormal,3.0480084,0.14916638004195087,-inf,53.048008,lognormal,-1.1189089,0.14916638004195087,-inf,48.881092,lognormal,6.1791883,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.5322256440685598,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.348439,0.293560379208524,-inf,inf,lognormal,2.7650712,0.47238072707743883,-inf,inf,lognormal,2.414224,0.14916638004195087,-inf,52.414223,lognormal,-0.2126678,0.14916638004195087,-inf,49.78733,lognormal,0.17439362,0.14916638004195087,-inf,50.174393,lognormal,6.700485,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.5322256440685598,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.348439,0.293560379208524,-inf,inf,lognormal,2.7650712,0.47238072707743883,-inf,inf,lognormal,2.414224,0.14916638004195087,-inf,52.414223,lognormal,-0.2126678,0.14916638004195087,-inf,49.78733,lognormal,0.17439362,0.14916638004195087,-inf,50.174393,lognormal,6.700485,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.489204931325317,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.348439,0.293560379208524,-inf,inf,lognormal,3.1296554,0.47238072707743883,-inf,inf,lognormal,-0.5786601,0.14916638004195087,-inf,49.42134,lognormal,1.7060689,0.14916638004195087,-inf,51.70607,lognormal,-0.098504595,0.14916638004195087,-inf,49.901497,lognormal,6.9483213,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,br,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.68697535633982,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,6.597691,0.293560379208524,-inf,inf,lognormal,3.1471376,0.47238072707743883,-inf,inf,lognormal,-1.04495,0.14916638004195087,-inf,48.95505,lognormal,1.9824423,0.14916638004195087,-inf,51.98244,lognormal,-2.0135853,0.14916638004195087,-inf,47.986416,lognormal,6.923629,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,br,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.7864597824528,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.6818776,0.293560379208524,-inf,inf,lognormal,-2.2061837,0.47238072707743883,-inf,inf,lognormal,-1.6346295,0.14916638004195087,-inf,48.36537,lognormal,1.3827043,0.14916638004195087,-inf,51.382706,lognormal,-2.4086647,0.14916638004195087,-inf,47.591335,lognormal,6.3702435,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,Qhff,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.2302845778072,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-3.6709273,0.47238072707743883,-inf,inf,lognormal,0.91641,0.14916638004195087,-inf,50.91641,lognormal,1.4063013,0.14916638004195087,-inf,51.4063,lognormal,0.9799187,0.14916638004195087,-inf,50.97992,lognormal,6.2792716,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,Qhff,
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,3.5779478934066544,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.6818776,0.293560379208524,-inf,inf,lognormal,-0.19480436,0.47238072707743883,-inf,inf,lognormal,-3.7719014,0.14916638004195087,-inf,46.2281,lognormal,2.3814669,0.14916638004195087,-inf,52.381466,lognormal,-1.0881476,0.14916638004195087,-inf,48.911854,lognormal,6.1791883,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.589201542863269,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.863347,0.293560379208524,-inf,inf,lognormal,0.83381885,0.47238072707743883,-inf,inf,lognormal,-1.0249832,0.14916638004195087,-inf,48.975018,lognormal,2.1836295,0.14916638004195087,-inf,52.183628,lognormal,-1.6029038,0.14916638004195087,-inf,48.397095,lognormal,6.1791883,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
660.4,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.969218938160663,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,1.4345868,0.47238072707743883,-inf,inf,lognormal,-0.122707866,0.14916638004195087,-inf,49.877293,lognormal,1.6382885,0.14916638004195087,-inf,51.63829,lognormal,-0.45153257,0.14916638004195087,-inf,49.548466,lognormal,6.1791883,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,Qyf
762.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.813774215511243,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-2.4665563,0.47238072707743883,-inf,inf,lognormal,0.6481418,0.14916638004195087,-inf,50.64814,lognormal,4.9046135,0.14916638004195087,4.441601,54.904613,lognormal,0.54339004,0.14916638004195087,-inf,50.54339,lognormal,6.5669537,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
762.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,6.945340039309408,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-1.4287132,0.47238072707743883,-inf,inf,lognormal,-1.326924,0.14916638004195087,-inf,48.673077,lognormal,4.9137797,0.14916638004195087,4.4561253,54.91378,lognormal,-1.3755925,0.14916638004195087,-inf,48.62441,lognormal,6.6687365,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
762.0,0.0,-inf,inf,normal,clay,soft,10.2,4.08,2.5,20.3,normal,359000.0,53850.0,240000.0,600000.0,normal,10.0,3.0,16.0,,normal,8.5,1.5,11.5,,normal,0.75,0.14,0.5,1.0,normal,3.6888794541139363,0.4294213816262289,2.995732273553991,4.787491742782046,lognormal,2.9444389791664403,0.08981854528859166,2.772588722239781,3.068052935133617,lognormal,0.1823215567939546,0.14916638004195087,-0.5108256237659907,1.791759469228055,lognormal,3.6375861597263857,0.14916638004195087,3.4011973816621555,3.8066624897703196,lognormal,0.75,0.14,0.5,1.0,normal,9.011889433252344,0.0997513451195927,0.0,9.532423871145296,lognormal,5.896604266084022,0.38525317015992666,0.0,inf,lognormal,90,20.0,90.0,360.0,normal,75,10.0,15.0,90.0,normal,4.605170185988092,0.7702771223902047,2.302585092994046,5.991464547107982,lognormal,5.4302225,0.293560379208524,-inf,inf,lognormal,-0.7710907,0.47238072707743883,-inf,inf,lognormal,1.3982087,0.14916638004195087,-inf,51.39821,lognormal,4.9097214,0.14916638004195087,4.449704,54.90972,lognormal,1.4156805,0.14916638004195087,-inf,51.41568,lognormal,6.731257,0.38525317015992666,-inf,7.824046010856292,lognormal,"""NA""",1,,
