SegmentID,SegmentName,SegmentTrace
2895,"White Wolf, Subsection 5","[[-118.70329, 35.22103, 0.0], [-118.672, 35.2322, 0.0], [-118.635, 35.25076, 0.0]]"
1929,"White Wolf, Subsection 6","[[-118.635, 35.25076, 0.0], [-118.602, 35.2673, 0.0], [-118.57474, 35.28993, 0.0]]"
2232,"White Wolf, Subsection 7","[[-118.57474, 35.28993, 0.0], [-118.538, 35.3204, 0.0], [-118.52198, 35.33633, 0.0]]"
1195,"White Wolf, Subsection 8","[[-118.52198, 35.33633, 0.0], [-118.487, 35.3711, 0.0], [-118.47083, 35.38391, 0.0]]"
32,"White Wolf (Extension), Subsection 0","[[-118.47083, 35.38391, 0.0], [-118.41901, 35.42513, 0.0]]"
2040,"White Wolf (Extension), Subsection 1","[[-118.41901, 35.42513, 0.0], [-118.36714, 35.46633, 0.0]]"
1363,"White Wolf (Extension), Subsection 2","[[-118.36714, 35.46633, 0.0], [-118.31522, 35.50751, 0.0]]"
2302,"Great Valley 03a Dunnigan Hills, Subsection 2","[[-121.90073, 38.69188, 3.0], [-121.90759, 38.71232, 3.0], [-121.91901, 38.72316, 3.0]]"
2431,"Great Valley 03a Dunnigan Hills, Subsection 3","[[-121.91901, 38.72316, 3.0], [-121.94763, 38.75032, 3.0]]"
1869,"Great Valley 03a Dunnigan Hills, Subsection 4","[[-121.94763, 38.75032, 3.0], [-121.97628, 38.77747, 3.0]]"
864,"Ortigalita (South), Subsection 2","[[-121.12313, 37.01911, 0.0], [-121.08673, 36.98266, 0.0]]"
2229,"Ortigalita (South), Subsection 3","[[-121.08673, 36.98266, 0.0], [-121.05037, 36.94619, 0.0]]"
2349,"Ortigalita (South), Subsection 4","[[-121.05037, 36.94619, 0.0], [-121.01405, 36.90971, 0.0]]"
1956,"Ortigalita (South), Subsection 5","[[-121.01405, 36.90971, 0.0], [-121.0114, 36.90706, 0.0], [-120.97861, 36.8727, 0.0]]"
220,"Chino alt 1, Subsection 2","[[-117.69631, 33.95417, 0.0], [-117.662, 33.92089, 0.0]]"
10,"Emerson-Copper Mtn 2011, Subsection 0","[[-116.17928, 34.15781, 0.0], [-116.20527, 34.1718, 0.0], [-116.23001, 34.19833, 0.0]]"
1237,"Emerson-Copper Mtn 2011, Subsection 1","[[-116.23001, 34.19833, 0.0], [-116.2421, 34.21128, 0.0], [-116.26675, 34.23795, 0.0], [-116.27431, 34.24476, 0.0]]"
2190,"Emerson-Copper Mtn 2011, Subsection 2","[[-116.27431, 34.24476, 0.0], [-116.28379, 34.25329, 0.0], [-116.3007, 34.29877, 0.0]]"
234,"Paradise, Subsection 7","[[-116.8854, 35.2947, 0.0], [-116.88668, 35.32016, 0.0], [-116.89669, 35.34839, 0.0]]"
1080,"McLean Lake, Subsection 0","[[-116.96252, 35.49922, 0.0], [-116.90539, 35.48744, 0.0]]"
2548,"North Channel, Subsection 5","[[-119.61727, 34.29679, 1.1], [-119.64368, 34.29404, 1.1], [-119.65599, 34.2969, 1.1]]"
960,"North Channel, Subsection 4","[[-119.578, 34.29936, 1.1], [-119.60473, 34.29809, 1.1], [-119.61727, 34.29679, 1.1]]"
2285,"North Channel, Subsection 3","[[-119.53867, 34.29908, 1.1], [-119.55928, 34.30024, 1.1], [-119.578, 34.29936, 1.1]]"
2298,"Surprise Valley 2011 CFM, Subsection 14","[[-120.1732, 41.81103, 0.0], [-120.16788, 41.85971, 0.0]]"
647,"Surprise Valley 2011 CFM, Subsection 15","[[-120.16788, 41.85971, 0.0], [-120.16256, 41.90839, 0.0]]"
455,"Oak Ridge (Offshore) west extension, Subsection 4","[[-119.89246, 34.31309, 0.0], [-119.87448, 34.31235, 0.0]]"
1812,"Oak Ridge (Offshore) west extension, Subsection 3","[[-119.91045, 34.31383, 0.0], [-119.89246, 34.31309, 0.0]]"
1585,"Oak Ridge (Offshore) west extension, Subsection 2","[[-119.92843, 34.31456, 0.0], [-119.91045, 34.31383, 0.0]]"
2341,"Oak Ridge (Offshore) west extension, Subsection 1","[[-119.94641, 34.31529, 0.0], [-119.92843, 34.31456, 0.0]]"
1996,"Oak Ridge (Offshore) west extension, Subsection 0","[[-119.96439, 34.31602, 0.0], [-119.94641, 34.31529, 0.0]]"
1339,"Baker, Subsection 0","[[-115.92044, 34.92186, 0.0], [-115.95292, 34.97149, 0.0]]"
1963,"So Sierra Nevada, Subsection 0","[[-118.023, 35.2943, 0.0], [-118.04, 35.347, 0.0], [-118.04322, 35.3702, 0.0]]"
678,"So Sierra Nevada, Subsection 1","[[-118.04322, 35.3702, 0.0], [-118.051, 35.4261, 0.0], [-118.04776, 35.44753, 0.0]]"
2882,"Ortigalita (South), Subsection 1","[[-121.13982, 37.06154, 0.0], [-121.138, 37.034, 0.0], [-121.12313, 37.01911, 0.0]]"
2324,"Ortigalita (South), Subsection 0","[[-121.1429, 37.1081, 0.0], [-121.13982, 37.06154, 0.0]]"
1824,"Great Valley 08 (Quinto), Subsection 1","[[-121.05975, 37.19412, 0.0], [-121.02455, 37.14322, 0.0]]"
1922,"Great Valley 08 (Quinto), Subsection 0","[[-121.095, 37.245, 0.0], [-121.05975, 37.19412, 0.0]]"
2590,"Ortigalita (North), Subsection 7","[[-121.27583, 37.25762, 0.0], [-121.3018, 37.2974, 0.0]]"
2010,"Hunter Mountain-Saline Valley, Subsection 8","[[-117.83152, 36.67618, 0.0], [-117.84952, 36.70512, 0.0], [-117.8597, 36.72439, 0.0]]"
743,"Hunter Mountain-Saline Valley, Subsection 9","[[-117.8597, 36.72439, 0.0], [-117.87558, 36.75447, 0.0], [-117.88431, 36.77385, 0.0]]"
1620,"Hunter Mountain-Saline Valley, Subsection 10","[[-117.88431, 36.77385, 0.0], [-117.90687, 36.82396, 0.0]]"
2317,"Hunter Mountain-Saline Valley, Subsection 11","[[-117.90687, 36.82396, 0.0], [-117.92947, 36.87406, 0.0]]"
1516,"Hunter Mountain-Saline Valley, Subsection 12","[[-117.92947, 36.87406, 0.0], [-117.9521, 36.92416, 0.0]]"
82,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 3","[[-116.10503, 34.266, 0.0], [-116.12356, 34.29145, 0.0], [-116.13719, 34.31772, 0.0]]"
2403,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 4","[[-116.13719, 34.31772, 0.0], [-116.16502, 34.37128, 0.0]]"
2759,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 5","[[-116.16502, 34.37128, 0.0], [-116.17543, 34.3913, 0.0], [-116.20301, 34.41984, 0.0]]"
2752,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 6","[[-116.20301, 34.41984, 0.0], [-116.24709, 34.46539, 0.0]]"
2126,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 7","[[-116.24709, 34.46539, 0.0], [-116.25195, 34.47041, 0.0], [-116.25713, 34.47948, 0.0], [-116.25713, 34.49116, 0.0], [-116.28136, 34.51376, 0.0]]"
405,"North Channel, Subsection 6","[[-119.65599, 34.2969, 1.1], [-119.69393, 34.3057, 1.1]]"
9,"Paradise, Subsection 8","[[-116.89669, 35.34839, 0.0], [-116.91541, 35.40109, 0.0]]"
509,"Big Pine (Central), Subsection 0","[[-119.35657, 34.66789, 0.0], [-119.32338, 34.67868, 0.0]]"
18,"Goose Lake 2011 CFM, Subsection 1","[[-120.36547, 42.24002, 0.0], [-120.36617, 42.23824, 0.0], [-120.35643, 42.19731, 0.0]]"
1885,"Goose Lake 2011 CFM, Subsection 2","[[-120.35643, 42.19731, 0.0], [-120.34634, 42.15486, 0.0], [-120.3462, 42.15457, 0.0]]"
2589,"Garlock (East), Subsection 7","[[-116.44209, 35.58755, 0.0], [-116.37972, 35.5904, 0.0]]"
2337,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 2","[[-116.06871, 34.21605, 0.0], [-116.10503, 34.266, 0.0]]"
1535,"White Mountains, Subsection 1","[[-118.18901, 37.07275, 0.0], [-118.20763, 37.12604, 0.0]]"
2651,"White Mountains, Subsection 2","[[-118.20763, 37.12604, 0.0], [-118.22367, 37.17188, 0.0], [-118.22724, 37.17907, 0.0]]"
327,"White Mountains, Subsection 3","[[-118.22724, 37.17907, 0.0], [-118.2528, 37.2305, 0.0]]"
308,"King Range 2011 CFM, Subsection 4","[[-124.08864, 40.15149, 0.0], [-124.07635, 40.14691, 0.0], [-124.05136, 40.10769, 0.0]]"
212,"King Range 2011 CFM, Subsection 5","[[-124.05136, 40.10769, 0.0], [-124.02043, 40.05906, 0.0]]"
2643,"King Range 2011 CFM, Subsection 6","[[-124.02043, 40.05906, 0.0], [-123.98954, 40.01043, 0.0]]"
735,"White Wolf (Extension), Subsection 3","[[-118.31522, 35.50751, 0.0], [-118.26325, 35.54866, 0.0]]"
1756,"White Wolf (Extension), Subsection 4","[[-118.26325, 35.54866, 0.0], [-118.21122, 35.5898, 0.0]]"
1102,"White Wolf (Extension), Subsection 5","[[-118.21122, 35.5898, 0.0], [-118.15914, 35.63091, 0.0]]"
2573,"White Wolf (Extension), Subsection 6","[[-118.15914, 35.63091, 0.0], [-118.107, 35.672, 0.0]]"
1219,"Ortigalita (South), Subsection 7","[[-120.94326, 36.83563, 0.0], [-120.90796, 36.79855, 0.0]]"
2404,"Ortigalita (South), Subsection 6","[[-120.97861, 36.8727, 0.0], [-120.94326, 36.83563, 0.0]]"
901,"Laguna Salada, Subsection 6","[[-115.46246, 32.33857, 0.0], [-115.51366, 32.3797, 0.0]]"
2843,"Laguna Salada, Subsection 7","[[-115.51366, 32.3797, 0.0], [-115.5649, 32.42081, 0.0]]"
2138,"Laguna Salada, Subsection 8","[[-115.5649, 32.42081, 0.0], [-115.61618, 32.4619, 0.0]]"
1188,"Laguna Salada, Subsection 9","[[-115.61618, 32.4619, 0.0], [-115.66751, 32.50297, 0.0]]"
1322,"Laguna Salada, Subsection 10","[[-115.66751, 32.50297, 0.0], [-115.71889, 32.54402, 0.0]]"
1785,"Laguna Salada, Subsection 11","[[-115.71889, 32.54402, 0.0], [-115.72, 32.5449, 0.0], [-115.77852, 32.57617, 0.0]]"
1879,"Laguna Salada, Subsection 12","[[-115.77852, 32.57617, 0.0], [-115.808, 32.5919, 0.0], [-115.82077, 32.6202, 0.0]]"
907,"Kern Canyon (North Kern) 2011, Subsection 6","[[-118.41623, 36.59166, 0.0], [-118.427, 36.658, 0.0]]"
1523,"Kern Canyon (North Kern) 2011, Subsection 5","[[-118.41044, 36.52517, 0.0], [-118.409, 36.5471, 0.0], [-118.41623, 36.59166, 0.0]]"
2457,"Lake Isabella (Seismicity), Subsection 1","[[-118.42335, 35.54081, 0.0], [-118.40243, 35.60653, 0.0]]"
2848,"Lake Isabella (Seismicity), Subsection 0","[[-118.44425, 35.47509, 0.0], [-118.42335, 35.54081, 0.0]]"
1743,"Almanor 2011 CFM, Subsection 0","[[-121.25484, 40.49096, 0.0], [-121.2464, 40.44701, 0.0]]"
795,"Almanor 2011 CFM, Subsection 1","[[-121.2464, 40.44701, 0.0], [-121.23798, 40.40306, 0.0]]"
2120,"Chino alt 1, Subsection 1","[[-117.7227, 33.99169, 0.0], [-117.708, 33.9655, 0.0], [-117.69631, 33.95417, 0.0]]"
1332,"Great Valley 07 (Orestimba), Subsection 15","[[-121.12945, 37.35254, 7.0], [-121.10328, 37.32703, 7.0]]"
998,"Great Valley 03a Dunnigan Hills, Subsection 0","[[-121.87792, 38.62386, 3.0], [-121.88932, 38.65787, 3.0]]"
298,"Great Valley 03a Dunnigan Hills, Subsection 1","[[-121.88932, 38.65787, 3.0], [-121.90073, 38.69188, 3.0]]"
2265,"Canada David (Detachment), Subsection 1","[[-115.47211, 32.22363, 0.0], [-115.46876, 32.20404, 0.0], [-115.38221, 32.14895, 0.0]]"
2,"Canada David (Detachment), Subsection 0","[[-115.41869, 32.31572, 0.0], [-115.4681, 32.2784, 0.0], [-115.47518, 32.24155, 0.0], [-115.47211, 32.22363, 0.0]]"
1646,"North Frontal  (West), Subsection 0","[[-117.26906, 34.31693, 0.0], [-117.242, 34.343, 0.0], [-117.228, 34.367, 0.0], [-117.21, 34.371, 0.0], [-117.20707, 34.38214, 0.0]]"
1837,"North Frontal  (West), Subsection 1","[[-117.20707, 34.38214, 0.0], [-117.20113, 34.40468, 0.0], [-117.16715, 34.43865, 0.0], [-117.14451, 34.44431, 0.0], [-117.14314, 34.4442, 0.0]]"
1965,"Chino alt 2, Subsection 0","[[-117.74547, 34.0332, 0.0], [-117.71181, 33.97502, 0.0]]"
1946,"Homestead Valley 2011, Subsection 2","[[-116.39393, 34.27692, 0.0], [-116.4008, 34.2866, 0.0], [-116.4089, 34.3108, 0.0], [-116.4263, 34.3213, 0.0], [-116.43374, 34.33431, 0.0]]"
943,"Homestead Valley 2011, Subsection 1","[[-116.34686, 34.22107, 0.0], [-116.3654, 34.2367, 0.0], [-116.39393, 34.27692, 0.0]]"
814,"Homestead Valley 2011, Subsection 0","[[-116.3136, 34.1598, 0.0], [-116.3275, 34.1854, 0.0], [-116.3348, 34.2109, 0.0], [-116.34686, 34.22107, 0.0]]"
1039,"Thirty Mile Bank, Subsection 7","[[-118.06195, 33.02856, 0.3], [-118.16632, 33.05839, 0.3]]"
863,"White Mountains, Subsection 4","[[-118.2528, 37.2305, 0.0], [-118.25827, 37.24149, 0.0], [-118.27268, 37.28346, 0.0]]"
1559,"White Mountains, Subsection 5","[[-118.27268, 37.28346, 0.0], [-118.27922, 37.30249, 0.0], [-118.29302, 37.33345, 0.0], [-118.29374, 37.33613, 0.0]]"
2648,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 8","[[-116.28136, 34.51376, 0.0], [-116.32822, 34.55743, 0.0]]"
580,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9","[[-116.32822, 34.55743, 0.0], [-116.33364, 34.56248, 0.0], [-116.36135, 34.6087, 0.0]]"
1788,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10","[[-116.36135, 34.6087, 0.0], [-116.37643, 34.63381, 0.0], [-116.38969, 34.66205, 0.0]]"
1479,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11","[[-116.38969, 34.66205, 0.0], [-116.40627, 34.69735, 0.0], [-116.41806, 34.71535, 0.0]]"
761,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12","[[-116.41806, 34.71535, 0.0], [-116.45169, 34.76666, 0.0]]"
2708,"Walker Spring 2011 CFM, Subsection 0","[[-121.02111, 40.22883, 0.0], [-121.0302, 40.26746, 0.0]]"
1573,"Walker Spring 2011 CFM, Subsection 1","[[-121.0302, 40.26746, 0.0], [-121.0352, 40.2887, 0.0], [-121.0465, 40.30411, 0.0]]"
2729,"Walker Spring 2011 CFM, Subsection 2","[[-121.0465, 40.30411, 0.0], [-121.06765, 40.33295, 0.0], [-121.0676, 40.33915, 0.0]]"
2494,"Walker Spring 2011 CFM, Subsection 3","[[-121.0676, 40.33915, 0.0], [-121.06726, 40.3784, 0.0]]"
1153,"Walker Spring 2011 CFM, Subsection 4","[[-121.06726, 40.3784, 0.0], [-121.06692, 40.41764, 0.0]]"
2115,"Coyote Canyon, Subsection 0","[[-116.80693, 35.33121, 0.0], [-116.74856, 35.32649, 0.0]]"
767,"Coyote Canyon, Subsection 1","[[-116.74856, 35.32649, 0.0], [-116.69019, 35.32174, 0.0]]"
1864,"Coyote Canyon, Subsection 2","[[-116.69019, 35.32174, 0.0], [-116.63184, 35.31696, 0.0]]"
2307,"Bicycle Lake, Subsection 0","[[-116.66601, 35.28026, 0.0], [-116.61279, 35.27059, 0.0], [-116.61201, 35.27027, 0.0]]"
638,"Bicycle Lake, Subsection 1","[[-116.61201, 35.27027, 0.0], [-116.5622, 35.25051, 0.0]]"
357,"Hat Creek-McArthur-Mayfield, Subsection 1","[[-121.60753, 41.40748, 0.0], [-121.582, 41.36388, 0.0]]"
1595,"Eaton Roughs 2011 CFM, Subsection 0","[[-123.30672, 39.99881, 0.0], [-123.31839, 40.05565, 0.0], [-123.32169, 40.06033, 0.0]]"
783,"Eaton Roughs 2011 CFM, Subsection 1","[[-123.32169, 40.06033, 0.0], [-123.36071, 40.11563, 0.0]]"
1658,"Rose Canyon, Subsection 0","[[-117.14623, 32.53385, 0.0], [-117.14832, 32.56761, 0.0]]"
88,"Honey Lake 2011 CFM, Subsection 9","[[-120.38604, 40.20787, 0.0], [-120.43466, 40.22699, 0.0]]"
2195,"Honey Lake 2011 CFM, Subsection 10","[[-120.43466, 40.22699, 0.0], [-120.44834, 40.23236, 0.0], [-120.46925, 40.25778, 0.0]]"
924,"Honey Lake 2011 CFM, Subsection 11","[[-120.46925, 40.25778, 0.0], [-120.49169, 40.28504, 0.0], [-120.5037, 40.28779, 0.0]]"
1804,"Honey Lake 2011 CFM, Subsection 12","[[-120.5037, 40.28779, 0.0], [-120.55614, 40.29979, 0.0]]"
2894,"Honey Lake 2011 CFM, Subsection 13","[[-120.55614, 40.29979, 0.0], [-120.6086, 40.31176, 0.0]]"
332,"Great Valley 07 (Orestimba), Subsection 16","[[-121.10328, 37.32703, 7.0], [-121.07713, 37.30152, 7.0]]"
92,"Great Valley 07 (Orestimba), Subsection 17","[[-121.07713, 37.30152, 7.0], [-121.051, 37.276, 7.0]]"
1416,"Greenville (So) 2011 CFM, Subsection 0","[[-121.46941, 37.2544, 0.0], [-121.47442, 37.29765, 0.0]]"
2775,"Goldstone Lake, Subsection 4","[[-116.84884, 35.40539, 0.0], [-116.86464, 35.41766, 0.0], [-116.89722, 35.42644, 0.0], [-116.90168, 35.43161, 0.0]]"
700,"Goldstone Lake, Subsection 5","[[-116.90168, 35.43161, 0.0], [-116.91536, 35.44744, 0.0], [-116.94742, 35.46714, 0.0]]"
2600,"Breckenridge 2011, Subsection 0","[[-118.5609, 35.372, 0.0], [-118.5483, 35.4037, 0.0], [-118.547, 35.41949, 0.0]]"
579,"Breckenridge 2011, Subsection 1","[[-118.547, 35.41949, 0.0], [-118.5454, 35.439, 0.0], [-118.5457, 35.4686, 0.0]]"
1901,"Helendale-So Lockhart, Subsection 2","[[-116.90422, 34.41076, 0.0], [-116.945, 34.441, 0.0], [-116.95506, 34.44934, 0.0]]"
1297,"Helendale-So Lockhart, Subsection 1","[[-116.85387, 34.37191, 0.0], [-116.857, 34.3757, 0.0], [-116.90422, 34.41076, 0.0]]"
2628,"Helendale-So Lockhart, Subsection 0","[[-116.815, 34.3248, 0.0], [-116.85387, 34.37191, 0.0]]"
140,"North Frontal  (East), Subsection 0","[[-116.8033, 34.36839, 0.0], [-116.76074, 34.33389, 0.0], [-116.71876, 34.34164, 0.0], [-116.71866, 34.34162, 0.0]]"
880,"North Frontal  (East), Subsection 1","[[-116.71866, 34.34162, 0.0], [-116.66958, 34.33162, 0.0], [-116.64316, 34.34042, 0.0], [-116.62204, 34.33338, 0.0], [-116.62118, 34.33307, 0.0]]"
988,"North Frontal  (East), Subsection 2","[[-116.62118, 34.33307, 0.0], [-116.58857, 34.32105, 0.0], [-116.53925, 34.31929, 0.0], [-116.52517, 34.31049, 0.0]]"
2143,"North Frontal  (West), Subsection 2","[[-117.14314, 34.4442, 0.0], [-117.1077, 34.44148, 0.0], [-117.05958, 34.42167, 0.0], [-117.04463, 34.41494, 0.0]]"
2335,"North Frontal  (West), Subsection 3","[[-117.04463, 34.41494, 0.0], [-117.00297, 34.39619, 0.0], [-116.98882, 34.38204, 0.0], [-116.95483, 34.37071, 0.0]]"
1431,"North Frontal  (West), Subsection 4","[[-116.95483, 34.37071, 0.0], [-116.93785, 34.36505, 0.0], [-116.85011, 34.37072, 0.0]]"
2277,"Great Valley 14 (Kettleman Hills), Subsection 1","[[-120.02997, 36.06918, 8.1], [-119.973, 36.0366, 8.1], [-119.921, 36.0068, 8.1]]"
2888,"Great Valley 14 (Kettleman Hills), Subsection 0","[[-120.139, 36.1316, 8.1], [-120.068, 36.0909, 8.1], [-120.02997, 36.06918, 8.1]]"
430,"Great Valley 13 (Coalinga), Subsection 2","[[-120.19537, 36.21808, 9.1], [-120.114, 36.1499, 9.1]]"
1379,"Scodie Lineament, Subsection 4","[[-118.0858, 35.69126, 7.0], [-118.10613, 35.67206, 7.0]]"
1556,"Scodie Lineament, Subsection 3","[[-118.06546, 35.71046, 7.0], [-118.0858, 35.69126, 7.0]]"
2156,"Scodie Lineament, Subsection 2","[[-118.04512, 35.72965, 7.0], [-118.06546, 35.71046, 7.0]]"
644,"Joshua Tree (Seismicity), Subsection 0","[[-116.29725, 34.08452, 0.0], [-116.31489, 34.03423, 0.0]]"
1793,"Ortigalita (South), Subsection 8","[[-120.90796, 36.79855, 0.0], [-120.90358, 36.79396, 0.0], [-120.8853, 36.75583, 0.0]]"
2534,"Scodie Lineament, Subsection 1","[[-118.02476, 35.74884, 7.0], [-118.04512, 35.72965, 7.0]]"
1223,"Sheephole, Subsection 2","[[-115.70261, 34.20612, 0.0], [-115.73944, 34.23976, 0.0]]"
2179,"Sheephole, Subsection 1","[[-115.66581, 34.17247, 0.0], [-115.70261, 34.20612, 0.0]]"
1482,"Sheephole, Subsection 0","[[-115.62904, 34.13881, 0.0], [-115.66581, 34.17247, 0.0]]"
680,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 0","[[-115.98907, 34.12149, 0.0], [-116.02888, 34.15398, 0.0], [-116.03554, 34.16465, 0.0]]"
1175,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 1","[[-116.03554, 34.16465, 0.0], [-116.06131, 34.20586, 0.0], [-116.06871, 34.21605, 0.0]]"
1081,"Airport Lake, Subsection 1","[[-117.76365, 35.81038, 0.0], [-117.76492, 35.81665, 0.0], [-117.77588, 35.88045, 0.0]]"
285,"Airport Lake, Subsection 0","[[-117.74953, 35.74054, 0.0], [-117.76365, 35.81038, 0.0]]"
1880,"Little Lake, Subsection 0","[[-117.64749, 35.60516, 0.0], [-117.68459, 35.6526, 0.0]]"
1861,"Tin Mountain, Subsection 3","[[-117.4869, 36.83009, 0.0], [-117.48476, 36.80141, 0.0], [-117.50952, 36.7698, 0.0]]"
2197,"Swain Ravine - Spenceville, Subsection 4","[[-121.12754, 38.91133, 0.0], [-121.17712, 38.95974, 0.0]]"
2006,"Swain Ravine - Spenceville, Subsection 5","[[-121.17712, 38.95974, 0.0], [-121.21057, 38.99235, 0.0], [-121.22319, 39.00999, 0.0]]"
1798,"Swain Ravine - Spenceville, Subsection 6","[[-121.22319, 39.00999, 0.0], [-121.26194, 39.06408, 0.0]]"
844,"Swain Ravine - Spenceville, Subsection 7","[[-121.26194, 39.06408, 0.0], [-121.26584, 39.06952, 0.0], [-121.28986, 39.12197, 0.0]]"
231,"Swain Ravine - Spenceville, Subsection 8","[[-121.28986, 39.12197, 0.0], [-121.3166, 39.18029, 0.0]]"
2839,"Swain Ravine - Spenceville, Subsection 9","[[-121.3166, 39.18029, 0.0], [-121.31983, 39.18731, 0.0], [-121.3491, 39.2368, 0.0]]"
1678,"Swain Ravine - Spenceville, Subsection 10","[[-121.3491, 39.2368, 0.0], [-121.35048, 39.23913, 0.0], [-121.37906, 39.29418, 0.0]]"
985,"Swain Ravine - Spenceville, Subsection 11","[[-121.37906, 39.29418, 0.0], [-121.40893, 39.3516, 0.0]]"
2661,"Swain Ravine - Spenceville, Subsection 12","[[-121.40893, 39.3516, 0.0], [-121.43123, 39.3944, 0.0], [-121.43485, 39.4099, 0.0]]"
973,"Swain Ravine - Spenceville, Subsection 13","[[-121.43485, 39.4099, 0.0], [-121.4491, 39.4708, 0.0]]"
886,"Goldstone Lake, Subsection 3","[[-116.83139, 35.35847, 0.0], [-116.83377, 35.36295, 0.0], [-116.83531, 35.39488, 0.0], [-116.84884, 35.40539, 0.0]]"
2012,"Goldstone Lake, Subsection 2","[[-116.79761, 35.31528, 0.0], [-116.81729, 35.33188, 0.0], [-116.83139, 35.35847, 0.0]]"
1488,"Goldstone Lake, Subsection 1","[[-116.77583, 35.26652, 0.0], [-116.79599, 35.31392, 0.0], [-116.79761, 35.31528, 0.0]]"
2794,"Russ 2011 CFM, Subsection 5","[[-124.22431, 40.50973, 0.0], [-124.24747, 40.51635, 0.0], [-124.33438, 40.51079, 0.0]]"
2367,"Russ 2011 CFM, Subsection 6","[[-124.33438, 40.51079, 0.0], [-124.35293, 40.50959, 0.0], [-124.41876, 40.55991, 0.0]]"
2762,"Russ 2011 CFM, Subsection 7","[[-124.41876, 40.55991, 0.0], [-124.45248, 40.58565, 0.0], [-124.47824, 40.63037, 0.0]]"
1412,"Manix-Afton Hills, Subsection 0","[[-116.75702, 34.92618, 0.0], [-116.68854, 34.94391, 0.0]]"
2382,"Manix-Afton Hills, Subsection 1","[[-116.68854, 34.94391, 0.0], [-116.62003, 34.9616, 0.0]]"
724,"Cady, Subsection 0","[[-116.65687, 34.9317, 0.0], [-116.59169, 34.91069, 0.0]]"
742,"Cady, Subsection 1","[[-116.59169, 34.91069, 0.0], [-116.57564, 34.90551, 0.0], [-116.5234, 34.89938, 0.0]]"
1636,"Cady, Subsection 2","[[-116.5234, 34.89938, 0.0], [-116.47274, 34.89341, 0.0], [-116.45396, 34.89451, 0.0]]"
374,"North Channel, Subsection 0","[[-119.42508, 34.31878, 1.1], [-119.46143, 34.30619, 1.1]]"
2785,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 13","[[-116.45169, 34.76666, 0.0], [-116.48537, 34.81796, 0.0]]"
997,"Death Valley (Fish Lake Valley), Subsection 11","[[-118.1662, 37.77487, 0.0], [-118.19231, 37.82865, 0.0]]"
463,"Likely 2011 CFM, Subsection 0","[[-120.2451, 40.891, 0.0], [-120.28249, 40.92065, 0.0]]"
427,"Ash Hill, Subsection 3","[[-117.40898, 36.23506, 0.0], [-117.40568, 36.229, 0.0], [-117.38692, 36.18273, 0.0]]"
568,"Ash Hill, Subsection 4","[[-117.38692, 36.18273, 0.0], [-117.37966, 36.16482, 0.0], [-117.35962, 36.13214, 0.0]]"
1686,"Ash Hill, Subsection 5","[[-117.35962, 36.13214, 0.0], [-117.34282, 36.10473, 0.0], [-117.33715, 36.08044, 0.0]]"
2604,"Blackwater, Subsection 0","[[-116.99329, 35.00138, 0.0], [-117.03917, 35.03699, 0.0]]"
1703,"Blackwater, Subsection 1","[[-117.03917, 35.03699, 0.0], [-117.08509, 35.07258, 0.0]]"
760,"Blackwater, Subsection 2","[[-117.08509, 35.07258, 0.0], [-117.128, 35.1058, 0.0], [-117.1301, 35.10877, 0.0]]"
40,"Garberville - Briceland 2011 CFM, Subsection 2","[[-123.87308, 40.09965, 0.0], [-123.95011, 40.15637, 0.0], [-123.97093, 40.17747, 0.0]]"
453,"Cerro Prieto, Subsection 9","[[-115.10397, 32.27551, 0.0], [-115.0838, 32.26172, 0.0], [-115.04576, 32.23561, 0.0]]"
61,"Cerro Prieto, Subsection 10","[[-115.04576, 32.23561, 0.0], [-115.00762, 32.20941, 0.0], [-114.98854, 32.19478, 0.0]]"
2381,"Fickle Hill (alt1), Subsection 2","[[-124.10094, 40.9055, 0.0], [-124.18397, 40.97865, 0.0]]"
